player,wimu_name,team,position,sport,date,week_calendar,week_team,week_match_day,session,type_session,group,task,match_day,drills_duration,minutes,distance_m,explosive_distance_m,abs_hsr_m,abs_hsr_count,max_speed_kmh,avg_speed_kmh,distance_abs_m,distance_rel_m,sprint_duration,sprints_abs_count,sprints_rel_count,accelerations,decelerations,distance_acceleration,distance_deceleration,max_acceleration,max_deceleration,avg_acceleration,avg_deceleration,avg_heart_rate,max_heart_rate,avg_hr_percent,player_load,player_load_horizontal,player_load_vertical,player_load_anteroposterior,player_load_mediolateral,metabolic_power,metabolic_power_avg,hmld_m,hmld_count,energy_expenditure,dsl,impacts,steps,step_balance,jumps,avg_takeoff,avg_landing,rpe_general,rpe_peripheral,wellness_fatigue,wellness_sleep,wellness_doms,wellness_stress,wellness_mood,high_speed_distance,very_high_speed_distance,high_speed_actions,total_accelerations,high_accelerations,very_high_accelerations,total_decelerations,high_decelerations,very_high_decelerations,distance_min,player_load_min,hsr_min,accelerations_min,decelerations_min,sprints_min,high_speed_distance_min,very_high_speed_distance_min,high_accelerations_min,very_high_accelerations_min,high_decelerations_min,very_high_decelerations_min,energy_min,hmld_min,hsr_ratio,high_speed_ratio,sprint_ratio,hmld_ratio,mechanical_actions,high_mechanical_actions,locomotor_load
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,22.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,,,2013.86332542236,272.211825791183,122.464974992108,5.0,27.5009997367859,4.58651643248982,56.0769222893735,122.464974992108,0.0,3.0,5.0,1217.0,1236.0,94.7394780892732,74.8561098623114,4.52712535858154,-5.09799242019653,0.598027181843241,-0.605406861800274,0.0,0.0,0.0,40.5635237590389,26.956916700811,26.2013184162542,18.7637364950283,15.2875505382098,5371.15828478066,7.07064728724066,328.187617324871,53.0,164.258878436619,202.93946752251,4093.0,2084.0,0.0171721254038121,5.0,4.47767730951309,6.06798391342163,,,,,,,,153.94074249267578,73.7556533813477,11.0,1217.0,22.0,0.0,1236.0,64.0,6.0,,,,,,,,,,,,,,,6.081096638791209,7.644051140381652,2.784544590562654,16.296419582299183,2456.0,86.0,2192.405222703842
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,23.0,0.0,0.0,nan,Tactical,Collective,Drills,+2 MD,,,4759.47745798192,627.300664523075,101.680751402175,5.0,25.7376002311707,5.57390059426867,36.6461323818415,101.680751402175,0.0,3.0,5.0,1658.0,1667.0,209.422382561307,223.053001500142,4.41213798522949,-6.44481468200684,0.774253249831456,-0.80486250031287,0.0,0.0,0.0,80.7328256072999,49.1721560815432,56.2519189704878,32.8495718705199,29.5235780995573,12792.0241510526,8.55658351086637,871.977861283436,123.0,443.6536187328,269.339257012989,10009.0,5018.0,-0.016137347687455,11.0,1.67352019114928,4.94310010563244,,,,,,,,299.872968673706,78.137357711792,33.0,1658.0,37.0,0.0,1667.0,162.0,15.0,,,,,,,,,,,,,,,2.1363847670220704,6.300543942503638,0.7699612553135177,18.32087385603809,3328.0,199.0,4897.804341765936
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,23.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3592.13677767957,477.407234992589,35.2754503608255,3.0,23.4828000068664,4.77706583803858,0.0,35.2754503608255,0.0,0.0,3.0,1736.0,1732.0,183.016272351363,163.794570198384,5.60347652435303,-5.56053876876831,0.687748230319883,-0.700967178309099,0.0,0.0,0.0,64.5099243791,40.02316575577,43.7016170920848,28.5018494948429,22.042448485622,9628.06887869853,7.44656179940615,446.991813246291,90.0,266.270406733366,150.883055742611,8651.0,4239.0,-0.0204421868781884,12.0,1.81156099836032,4.19084423780441,,,,,,,,86.4569816589355,18.620189666748,12.0,1736.0,36.0,2.0,1732.0,128.0,10.0,,,,,,,,,,,,,,,0.9820185740146721,2.406839912003143,0.0,12.443618963057315,3468.0,164.0,3627.4122280403953
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,23.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,,,1862.78404738447,214.128770043378,57.1063401592093,4.0,26.28600025177,4.31907973774994,20.4528299489442,57.1063401592093,0.0,2.0,4.0,1289.0,1304.0,76.7824724866081,87.0387223125944,5.39119958877563,-4.51703691482544,0.504032384552613,-0.52632066577834,0.0,0.0,0.0,33.0469675064544,21.1105070999941,22.1024429158743,14.4983858463721,12.1818775136979,4996.49338642398,6.58208172783593,238.157185774687,37.0,144.953038082446,133.835956356089,4068.0,1871.0,0.0178963098875519,11.0,2.45467070015994,3.84989448027177,,,,,,,,103.85390758514411,46.42194271087651,7.0,1289.0,17.0,1.0,1304.0,67.0,3.0,,,,,,,,,,,,,,,3.06564468594157,5.575198463341207,1.0979710706489012,12.785013169351695,2595.0,84.0,1940.3432174926236
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,No MD,,,3564.62851520283,532.448366132592,0.0,0.0,20.7384003639221,4.88277663397368,0.0,0.0,0.0,0.0,0.0,1586.0,1584.0,170.527552371002,170.697768598016,4.72085857391357,-4.73444414138794,0.852956224862237,-0.866268144196558,0.0,0.0,0.0,74.441763986463,49.6902979792682,47.8638046483506,34.5569301498889,28.0369806173512,9638.10423746805,7.34569128396818,457.365031075971,97.0,300.823577519041,315.066370979698,8631.0,4247.0,-0.0073556264541664,12.0,2.20102586348852,3.9252336025238,,,,,,,,20.4900150299072,0.0,4.0,1586.0,44.0,0.0,1584.0,167.0,15.0,,,,,,,,,,,,,,,0.0,0.5748148774134267,0.0,12.830650630924065,3170.0,211.0,3564.62851520283
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,No MD,,,4921.8263047939,776.437361961969,126.606329642686,10.0,25.2539998054505,5.51575083684205,25.8997821488439,126.606329642686,0.0,3.0,10.0,1949.0,1938.0,228.757916011871,387.619258347344,5.29925918579102,-5.63950729370117,0.780369946026596,-0.828871880457096,0.0,0.0,0.0,99.4555794904205,63.8820383815466,66.4754268003922,43.9290722614912,36.9726944785846,13908.1363519563,8.71959365632032,931.908888092901,147.0,458.543623648995,530.925199505274,10332.0,5472.0,0.00463397347922071,6.0,3.14203079541524,5.21861529350281,,,,,,,,280.9685592651367,90.6963272094727,30.0,1949.0,54.0,1.0,1938.0,226.0,28.0,,,,,,,,,,,,,,,2.572344528277448,5.708624032332693,0.5262230022952517,18.934209181360462,3890.0,280.0,5074.33241658543
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,No MD,,,4802.41938467166,643.481173921907,286.347923319426,14.0,25.471199798584,5.79463324841488,88.3588280781733,286.347923319426,0.0,7.0,14.0,1802.0,1811.0,394.972148683933,198.232733776236,5.03366136550903,-5.37064409255981,0.67404017249928,-0.679458266040643,0.0,0.0,0.0,86.5840537951172,53.8959933138043,59.6223266437374,37.2291187851078,30.98656963624,13226.4497357062,8.9423867458064,1088.21344852175,124.0,453.616098782989,460.344714482493,9284.0,4870.0,0.0208764232990678,7.0,2.29247905526842,5.49791022709438,,,,,,,,475.5033035278322,199.01715850830118,42.0,1802.0,53.0,1.0,1811.0,138.0,8.0,,,,,,,,,,,,,,,5.962576367932171,9.901328173160834,1.8398815472092382,22.659692154231774,3620.0,191.0,5177.126136069259
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,0.0,0.0,0.0,nan,Official game,Collective,Drills,nan,,,8283.10338499932,952.545473653783,421.995585265708,21.0,26.6274001121523,6.83617953217123,186.58566793901,421.995585265708,0.0,10.0,21.0,2035.0,2025.0,415.261984879348,441.47211619848,5.09372043609619,-5.65676784515381,0.712962987734094,-0.741158185894427,0.0,0.0,0.0,134.70872717099,91.9162600298685,85.4156516140534,64.1392979528473,52.1107748379862,22273.8695104976,10.3279830265665,1829.640228373,195.0,886.99711294466,677.079136059219,13404.0,7186.0,-0.00799569120898195,10.0,3.14914764761925,5.10380063056946,,,,,,,,856.829711914063,344.145690917969,65.0,2035.0,57.0,1.0,2025.0,179.0,23.0,,,,,,,,,,,,,,,5.09465553731879,10.344307828703183,2.2526058080708755,22.088825206340825,4070.0,236.0,8891.684638204038
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,,25.0,0.0,0.0,nan,Tactical,Individual,Drills,-1 MD,,,1915.622492545075,227.10515277389692,69.4014093530571,3.0,26.91900003433226,4.410619199995233,35.41770777975157,69.4014093530571,0.0,2.0,3.0,1402.0,1412.0,71.67361534913854,80.76056728083785,4.727860260009764,-4.920455265045166,0.5016702636012015,-0.5140877774060593,0.0,0.0,0.0,34.37617192706958,21.818397431609682,22.996616801975343,15.047463984776021,12.549974084053416,5075.696813326491,6.692067772104357,263.2785685186043,43.0,149.44711624187312,112.94397496131354,4212.0,1994.0,0.0040166480969899415,6.0,2.7736291898741854,4.442261611295468,,,,,,,,106.85885484872374,51.867658885073,9.0,1402.0,18.0,0.0,1412.0,65.0,6.0,,,,,,,,,,,,,,,3.622916812845059,5.578283574377551,1.8488876549312174,13.743760555286405,2816.0,83.0,2020.4416096778834
Joaquin,Joaquin,UD Las Palmas,MC,nan,,19.0,0.0,0.0,nan,Tactical,Collective,Drills,-4 MD,,,3809.14278270402,557.043642627763,43.0326378989783,3.0,25.1885999679565,4.92834240509689,0.0,43.0326378989783,0.0,0.0,3.0,2127.0,2138.0,311.510587055103,226.375994653865,4.95499992370605,-5.19374990463257,0.644663354216752,-0.641756274433765,0.0,0.0,0.0,69.5730541563006,46.5622110391436,44.1938395100216,31.8487224369479,27.1439242961765,10597.3465562652,7.77158861838168,629.610708425849,114.0,310.038421368401,235.37300701015,7671.0,3712.0,-0.0422110424481934,24.0,2.16317437589169,3.6216077208519,,,,,,,,145.41752386093148,24.09063482284549,22.0,2127.0,62.0,0.0,2138.0,153.0,12.0,,,,,,,,,,,,,,,1.1297197388970137,3.8175918351294515,0.0,16.52893431258839,4265.0,215.0,3852.1754206029987
Joaquin,Joaquin,UD Las Palmas,MC,nan,,19.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,,,3197.07281486685,433.661942710207,122.538812418962,8.0,27.2765999794006,5.026660098976,59.7768037450278,122.538812418962,0.0,4.0,8.0,2140.0,2152.0,249.127774113695,210.044509355037,4.78999996185303,-5.46875,0.445605879524536,-0.452708157543876,0.0,0.0,0.0,51.6117947202417,34.1291254978975,33.2059233875766,24.0559855192365,19.0788889009456,8935.02233384542,7.72938469540717,646.937194582011,83.0,272.852884831628,168.370175263744,5115.0,2632.0,0.0247441950428389,15.0,1.90586671034495,4.93214693069458,,,,,,,,271.77930450439453,101.3422775268555,27.0,2140.0,36.0,0.0,2152.0,89.0,14.0,,,,,,,,,,,,,,,3.832843964301934,8.500879405704541,1.8697354488473654,20.23529747504216,4296.0,125.0,3379.38843103084
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,23.0,0.0,0.0,nan,Tactical,Collective,Drills,+2 MD,,,4194.89960655745,495.868513085569,192.392819426924,9.0,29.3789998054504,5.18533815845769,97.4483352913339,192.392819426924,0.0,5.0,9.0,1760.0,1764.0,157.207398991738,190.063548623087,4.48197793960571,-6.28403615951538,0.672590014546035,-0.680987702606829,0.0,0.0,0.0,66.1192445608264,42.4864700688914,43.5660729590125,28.7167920746005,25.0249070407775,11181.2787283733,7.83895028864986,649.296108733164,97.0,358.254433103905,199.363617313176,7834.0,3862.0,-0.0105647801833078,16.0,2.23449856042862,3.78731955587864,,,,,,,,273.84444046020474,144.3021125793457,18.0,1760.0,35.0,0.0,1764.0,115.0,12.0,,,,,,,,,,,,,,,4.586350985043273,6.528033234266971,2.32301948630673,15.478227600922487,3529.0,150.0,4484.740761275708
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,23.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,4206.96092637059,565.627703383727,42.986736071038,3.0,24.4235999107361,5.65038370403983,7.12501481659177,42.986736071038,0.0,1.0,3.0,1684.0,1686.0,149.486090239181,203.265617451156,6.09938144683838,-6.5250506401062,0.654141923431568,-0.683361891355286,0.0,0.0,0.0,72.0049310085531,47.309660295283,46.570775365153,33.7594877002412,25.9950980155342,11402.1973937511,8.64838996449252,647.11131894971,120.0,382.173976363468,267.530952321774,7865.0,4064.0,-0.0372589629715007,16.0,2.85213365778327,3.78821209073067,,,,,,,,104.01526904106137,16.48340106010437,16.0,1684.0,35.0,2.0,1686.0,148.0,17.0,,,,,,,,,,,,,,,1.0218002216655557,2.47245626621013,0.16936251468203273,15.381918926163712,3371.0,183.0,4257.072677258219
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,23.0,0.0,0.0,nan,Tactical,Collective,Drills,-1 MD,,,1957.92160220748,183.543690147076,13.0520947851447,1.0,21.7799995422363,4.35793993455715,0.0,13.0520947851447,0.0,0.0,1.0,1316.0,1318.0,27.689515784847,34.3344262360699,4.35149812698364,-4.61666631698608,0.496958753356693,-0.509459845632212,0.0,0.0,0.0,31.4442237451311,20.6462735562023,20.3496668324511,14.5843612280339,11.5083380974649,4968.72338849738,6.43169760886026,168.120116567299,33.0,130.737957440909,88.8842032564622,4031.0,1832.0,-0.0567235058298419,5.0,1.29665036201477,4.10434131622314,,,,,,,,33.57573270797732,7.20624494552612,2.0,1316.0,6.0,0.0,1318.0,52.0,3.0,,,,,,,,,,,,,,,0.6666301025755563,1.714866043161381,0.0,8.586662324872975,2634.0,58.0,1970.9736969926246
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,No MD,,,3081.87676670715,438.527917148468,21.459322670105,3.0,22.1453996658325,4.9603740790952,0.0,21.459322670105,0.0,0.0,3.0,1586.0,1597.0,216.03395412095,207.071938420902,4.8028998374939,-5.51685190200806,0.680604412248222,-0.676017703353695,0.0,0.0,0.0,55.1346329062781,37.1987158261329,34.5866486070345,24.9877900368818,22.1401690605202,8584.04868397685,7.78044683377814,514.562369297104,85.0,263.448288777262,183.590871664696,6220.0,2939.0,-0.041762180666911,12.0,3.21213661630948,4.58611685037613,,,,,,,,77.6801290512085,12.8114385604858,15.0,1586.0,45.0,0.0,1597.0,109.0,21.0,,,,,,,,,,,,,,,0.6963069679464614,2.5205462428079595,0.0,16.696396652059885,3183.0,154.0,3103.336089377255
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,No MD,,,4092.99887703803,550.247387192028,128.422783108302,8.0,25.6853997230529,5.21074627130995,23.8989262536608,128.422783108302,0.0,2.0,8.0,2085.0,2097.0,334.359209794804,274.349580727979,4.5404167175293,-6.55326175689697,0.587480912945164,-0.602552503080012,0.0,0.0,0.0,76.0819022219909,52.6736197838241,45.4364630809777,41.2220855230986,24.5218751345756,11505.1960461769,7.95280589936094,730.867323235239,113.0,338.312216442776,241.959399175844,7906.0,4022.0,-0.025344486070917,18.0,1.91841246684392,4.80986773967743,,,,,,,,235.8980140686038,88.6717720031738,20.0,2085.0,51.0,0.0,2097.0,130.0,20.0,,,,,,,,,,,,,,,3.1376207755335956,5.76345171732164,0.5838976987688713,17.85652391295411,4184.0,181.0,4245.320586399993
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,0.0,0.0,0.0,nan,Tactical,Collective,Drills,No MD,,,5008.9847873609,666.66357048171,298.013788684166,14.0,28.1729999542236,6.08548388944178,99.9844782007169,298.013788684166,0.0,5.0,14.0,1807.0,1828.0,370.048665683873,363.671949712518,5.58136367797852,-5.19490337371826,0.648154404812274,-0.65301881922339,0.0,0.0,0.0,85.3086227119861,54.8533969187841,56.2263721093275,38.3116585964375,31.092987058469,14001.074864165,9.03052417878958,1181.03914931074,141.0,505.841555586306,355.130539228772,8310.0,4307.0,-0.00299404435466359,19.0,1.97731894568393,3.90025320806001,,,,,,,,519.2070159912106,237.7167205810546,43.0,1807.0,56.0,1.0,1828.0,135.0,18.0,,,,,,,,,,,,,,,5.949584623138405,10.36551393211092,1.9961026524378016,23.578413579750517,3640.0,191.0,5406.983054245782
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,0.0,0.0,0.0,nan,Official game,Collective,Drills,nan,,,10145.1925095785,1092.16417117857,750.14181990685,35.0,30.6072000503539,7.00221161387851,280.109755072124,750.14181990685,0.0,12.0,35.0,2438.0,2448.0,461.966713459686,571.94974079739,5.20804309844971,-7.281578540802,0.651000715487857,-0.668258857798768,0.0,0.0,0.0,142.509495097483,94.6942394033285,91.7722327704093,64.141013258508,55.8885377296455,26894.6937061819,9.97051913731564,2281.57539348696,232.0,1060.69348394545,677.381965012967,15787.0,8190.0,-0.00363953478663077,3.0,2.6590203444163,4.92877809206645,,,,,,,,1216.55549621582,599.095962524414,102.0,2438.0,64.0,1.0,2448.0,185.0,24.0,,,,,,,,,,,,,,,7.394061957903801,11.99144811759086,2.761009757159962,22.48922720128602,4898.0,249.0,11175.444084557475
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,25.0,0.0,0.0,nan,Tactical,Individual,Drills,-1 MD,,,1836.4938793555539,176.20374137343515,13.810279108184002,1.0,20.019599676132202,4.32835093464149,0.0,13.810279108184002,0.0,0.0,1.0,1417.0,1426.0,34.92059853168919,43.595816314413256,4.19270396232605,-4.53781747817993,0.448815793017025,-0.454982722477153,0.0,0.0,0.0,30.3108431105765,20.00328438400983,19.49974636598149,14.19136775600693,11.077819358030562,4732.162651908106,6.349263177736585,158.88020289247882,36.0,127.91534542794679,81.78235135791707,3752.0,1726.0,-0.01598133493808841,4.0,1.35600760181745,3.72830011844635,,,,,,,,18.728900786092144,3.81242458233315,2.0,1417.0,9.0,0.0,1426.0,51.0,3.0,,,,,,,,,,,,,,,0.7519915673789331,1.0198183068633107,0.0,8.651278649958346,2843.0,60.0,1850.3041584637378
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,26.0,0.0,0.0,nan,Tactical,Collective,Drills,+2 MD,,,4703.39578089079,634.465128179862,5.98499742644073,1.0,21.9186000823975,5.18268836425722,0.0,5.98499742644073,0.0,0.0,1.0,2028.0,2040.0,237.79910463142,264.252702600008,4.84482288360596,-6.54342174530029,0.746099109631277,-0.756040921644414,0.0,0.0,0.0,83.4229223353989,54.5659054183382,54.0760536388086,36.6714619779393,32.4718895690782,12946.5276331679,7.74191506403812,666.289981096849,146.0,411.954730484886,289.070901568064,9666.0,4647.0,-0.0106555439902804,22.0,2.25971301577308,3.64994803341952,,,,,,,,67.52377510070795,5.56972312927246,12.0,2028.0,55.0,0.0,2040.0,196.0,17.0,,,,,,,,,,,,,,,0.12724843294618965,1.4356388074983437,0.0,14.166147441894811,4068.0,251.0,4709.380778317231
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,26.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,,,5078.39531618369,597.801238270788,27.0772903299778,3.0,23.9009997367859,4.55003688671595,0.0,27.0772903299778,0.0,0.0,3.0,2149.0,2158.0,224.74750315031,244.686470043104,4.87322378158569,-5.68262195587158,0.611553005401517,-0.621894234319003,0.0,0.0,0.0,64.4158629690873,43.0820073554701,40.9663923068904,29.3726265358032,25.2510221406553,11429.0609337839,7.03739239862315,648.688580858244,101.0,296.925300946954,228.940387443883,7571.0,3678.0,-0.0220071779849336,10.0,2.25004519820213,4.09262428283691,,,,,,,,141.1856822967528,19.2159252166748,19.0,2149.0,39.0,0.0,2158.0,146.0,18.0,,,,,,,,,,,,,,,0.5331859503668145,2.780123907385196,0.0,12.773495178506902,4307.0,185.0,5105.472606513667
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,28.0,0.0,0.0,nan,Tactical,Collective,Drills,+2 MD,,,1368.91777145014,124.046871667409,629.097764739205,12.0,27.5742004394531,10.0118218780007,285.002296481331,629.097764739205,0.0,10.0,12.0,231.0,233.0,47.249189656162,17.1964309682636,5.5650839805603,-3.69489908218384,0.594083406604209,-0.554071963527501,0.0,0.0,0.0,21.5761359628411,12.5205024427474,15.5862802941975,9.05563245673434,6.84639997601444,3414.39349751889,13.8299324172067,627.278075929158,14.0,173.56648785742,51.2210648516068,1581.0,996.0,0.022958793791379,1.0,0.889310717582703,3.36863827705383,,,,,,,,689.5861663818371,511.48959350586,20.0,231.0,3.0,1.0,233.0,8.0,0.0,,,,,,,,,,,,,,,45.95584759432123,50.37454993745428,20.819533680201886,45.82291858660448,474.0,11.0,2283.017832670676
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,28.0,0.0,0.0,nan,Tactical,Collective,Drills,>-5 MD,,,2575.17078517767,281.668031038308,703.422874845562,18.0,27.3341998100281,6.95608575164778,405.983324677547,703.422874845562,0.0,10.0,18.0,1207.0,1217.0,218.878680426749,62.6745437911045,5.05370378494263,-5.48166227340698,0.450721669593548,-0.453508646050624,0.0,0.0,0.0,43.6677126340603,28.2664617649668,28.7354542191271,20.3436912288666,15.6187510319816,6702.26544694198,10.1588398527007,898.123040510442,44.0,286.989762508581,100.011788045004,3937.0,2170.0,-0.0538311017570067,1.0,1.13042163848877,3.93781113624573,,,,,,,,824.774169921875,566.820831298828,44.0,1207.0,17.0,1.0,1217.0,30.0,4.0,,,,,,,,,,,,,,,27.315581509947517,32.02794061928483,15.765297082986937,34.876251535623,2434.0,47.0,3684.576984700779
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,30.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,,,4742.18865809005,614.128009375823,129.729435262397,9.0,24.4104000091553,5.3085562238617,19.8401051977305,129.729435262397,0.0,2.0,9.0,2086.0,2102.0,342.243791367966,263.98124923804,4.92617845535278,-5.54707479476929,0.626467540467461,-0.629959598147919,0.0,0.0,0.0,75.3376139846132,50.5697248193154,47.724596134952,35.4291086819308,28.4716260492291,13093.5117302131,8.04033053139081,762.040218376853,126.0,383.006366502105,284.17143688784,9207.0,4619.0,0.00634030563369146,23.0,2.62100642401239,4.02294789189878,,,,,,,,253.99476957321204,88.57371854782104,32.0,2086.0,56.0,0.0,2102.0,153.0,21.0,,,,,,,,,,,,,,,2.735644754265142,5.356066320556514,0.41837443906589,16.06937794591601,4190.0,209.0,4891.758198550177
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,30.0,0.0,0.0,nan,Tactical,Collective,Drills,-3 MD,,,4388.811814236,433.55289552918,205.847977533493,10.0,27.1518001556397,5.21442940662927,67.0063127325973,205.847977533493,0.0,4.0,10.0,2445.0,2469.0,255.834735503073,145.389466148315,4.44319868087769,-6.05341339111328,0.434502370916326,-0.426310552091532,0.0,0.0,0.0,64.1658730683268,40.6218565554522,42.8469617045924,28.6296923542087,22.6767990746833,11444.7466509125,7.59310762071501,623.450537472803,83.0,373.890803770721,148.752347535824,7677.0,4017.0,-0.0395961130791176,7.0,3.9009154013225,4.50864424024309,,,,,,,,298.9266052246092,160.0139007568362,20.0,2445.0,33.0,0.0,2469.0,79.0,4.0,,,,,,,,,,,,,,,4.690289450684201,6.8111055537852,1.5267529246810891,14.20545158601959,4918.0,112.0,4661.66610450209
JoaquinFiliales Filial,Joaquin,UD Las Palmas,MC,nan,,30.0,0.0,0.0,nan,Tactical,Individual,Drills,-1 MD,,,1870.4510017864925,172.2221435785134,15.536563996707,1.0,18.750899648666376,4.0429250103611825,0.0,15.536563996707,0.0,0.0,1.0,1596.0,1607.0,38.79233110163065,49.657252787222724,4.200604915618897,-4.70258605480194,0.4369323525751025,-0.435687985906827,0.0,0.0,0.0,30.46099174568007,20.14474255898646,19.553432357996716,14.025763501287885,11.459246043765482,4793.667319052756,5.91641906389305,143.448410302943,33.0,119.77341185400033,81.36389357090786,3927.0,1757.0,-0.02949102346529786,5.0,1.5242747671074335,4.15368591679467,,,,,,,,11.505440982367906,2.144488827562397,1.0,1596.0,10.0,0.0,1607.0,46.0,3.0,,,,,,,,,,,,,,,0.8306319696088175,0.615115871593477,0.0,7.669188349009598,3203.0,56.0,1885.9875657831994
Jonathan Viera,jviera,UD Las Palmas,MC,nan,,,0.0,0.0,nan,Tactical,Collective,Drills,No MD,0.05725439814814815,82.44633333333334,5573.74821419949,560.516793571908,145.21032702593,8.0,28.4958003044129,5.18040662544122,92.8377922835267,0.0,0.0,4.0,0.0,2733.0,2740.0,138.572998878913,140.406776877444,4.6341667175293,-5.09958362579346,0.536895611671647,-0.551587676350942,0.0,0.0,0.0,1090.45879065545,852.30499856263,553.667425693359,533.318893691593,519.397916802139,14516.404847105,7.55999966637615,819.47263552113,100.0,480.403245480374,23413.5259345251,9882.0,7389.0,-0.0168233463868594,56.0,2.54049426849399,3.82112087096487,,,,,,,,303.4421234130855,128.0513916015625,33.0,2733.0,18.0,0.0,2740.0,131.0,5.0,67.60456152324731,13.226286076867577,1.7612708916822255,33.14883621264742,33.23373992779141,0.04851640865371008,3.680480515564696,1.5531484109044165,0.21832383894169538,0.0,1.5889123834090053,0.06064551081713761,5.826860044073607,9.93946731636899,2.605254515372567,5.444130444214303,1.665625871779,14.702361930046814,5477.0,149.0,5811.796333508947
Jonathan Viera,jviera,UD Las Palmas,MC,nan,,,0.0,0.0,1,Tactical,Collective,Drills,No MD,0.03885277777777778,55.948,3456.38095662871,349.076812885229,87.7458948876225,2.0,31.394999885559,4.40856847704832,75.160725551734,0.0,0.0,2.0,0.0,1912.0,1911.0,94.8103604707608,80.5659907788791,4.38458347320557,-4.6470832824707,0.639808189720049,-0.658880694193156,0.0,0.0,0.0,504.98188574292,391.362543847587,260.527518316361,239.874739565389,244.134124364365,9043.75500454296,6.48584022200148,304.613315283061,71.0,238.172658041117,9582.26261116203,8201.0,5592.0,-0.0568325420059167,35.0,2.40620789527893,3.94124190466745,,,,,,,,96.48346996307379,80.81292724609379,4.0,1912.0,28.0,0.0,1911.0,112.0,3.0,61.77845421871577,9.025914880655609,1.5683473026314165,34.17459069135626,34.156716951454925,0.03574747980267391,1.7245204468984376,1.444429242262347,0.5004647172374348,0.0,2.001858868949739,0.05362121970401087,4.257036141436995,5.444579167853382,2.5386638796091567,2.7914593667123424,2.1745498107663566,8.813071218288831,3825.0,140.0,3619.2875770680666
Jonathan Viera,jviera,UD Las Palmas,MC,nan,,,0.0,0.0,2,Tactical,Collective,Drills,No MD,0.04589282407407407,66.08566666666665,4993.04169606825,575.254841952476,60.0294508647919,5.0,25.9241998672485,5.74702950686227,22.5831645249702,0.0,0.0,2.0,0.0,2108.0,2135.0,222.872257785313,193.258398422029,4.57333326339722,-5.91666698455811,0.53061359094068,-0.545861800221835,0.0,0.0,0.0,726.227498241846,567.188495698568,367.909058290175,351.269426205462,340.784634462123,13471.0114481463,8.64128928004585,798.531552169,108.0,418.574564645677,11434.7118373743,9957.0,5972.0,-0.0588297916944307,42.0,2.54463050762812,3.71083772182465,,,,,,,,292.3360385894777,38.3311862945557,32.0,2108.0,33.0,0.0,2135.0,104.0,9.0,75.55407924161443,10.989183205261545,0.9083581038469044,31.89799099149085,32.30655159716934,0.030263748568776897,4.423592184732107,0.5800226921806904,0.4993518513848188,0.0,1.5737149255763987,0.13618686855949602,6.33381769086101,12.083279059538883,1.2022621583965911,5.854868763056325,0.4522927285536834,15.992887718077748,4245.0,137.0,5075.654311458012
